SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,7437 Las Palmas Way,Dublin,CA,94568,2178000,5,3.0,HACIENDA HEIGHTS,2941,10016,1989,34,741,70,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Dublin/7437-Las-Palmas-Way-94568/home/1520943,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037359,N,Y,37.7014627,-121.9503995
MLS Listing,,Single Family Residential,9538 Albert Dr,Dublin,CA,94568,2570000,4,3.0,SCHAEFER RANCH,3729,6770,2014,37,689,75,Active,October-1-2023 01:00 PM,October-1-2023 04:30 PM,https://www.redfin.com/CA/Dublin/9538-Albert-Dr-94568/home/50263817,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037092,N,Y,37.7014632,-121.9822128
MLS Listing,,Townhouse,9104 Craydon Cir,San Ramon,CA,94583,539900,2,1.0,SUNNY GLEN,780,1224,1963,43,692,542,Active,,,https://www.redfin.com/CA/San-Ramon/9104-Craydon-Cir-94583/home/1016490,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036125,N,Y,37.728514,-121.9232511
MLS Listing,,Single Family Residential,7128 Hansen Dr,Dublin,CA,94568,1475000,4,3.0,Dublin,2031,7350,1965,50,726,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Dublin/7128-Hansen-Dr-94568/home/2006040,MetroList,223075369,N,Y,37.7012931,-121.9414233
MLS Listing,,Townhouse,4725 Perugia St,Dublin,CA,94568,910000,2,2.5,DUBLIN RANCH,1493,,2007,51,610,459,Active,,,https://www.redfin.com/CA/Dublin/4725-Perugia-St-94568/home/17184854,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41035678,N,Y,37.7107669,-121.8642657
MLS Listing,,Condo/Co-op,4491 Brannigan St,Dublin,CA,94568,974900,3,3.5,DUBLIN RANCH,1634,,2004,58,597,250,Active,,,https://www.redfin.com/CA/Dublin/4491-Brannigan-St-94568/home/1662916,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41034468,N,Y,37.7081508,-121.8683316
MLS Listing,,Single Family Residential,8034 Brittany Dr,Dublin,CA,94568,1674777,5,2.5,HIGHLANDS,3100,10396,1988,59,540,23,Active,,,https://www.redfin.com/CA/Dublin/8034-Brittany-Dr-94568/home/1395722,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41034910,N,Y,37.7101267,-121.9507995
MLS Listing,,Townhouse,3518 Capoterra Way,Dublin,CA,94568,1480000,4,3.5,Dublin,3012,,2012,60,491,,Active,,,https://www.redfin.com/CA/Dublin/3518-Capoterra-Way-94568/home/22963210,San Francisco MLS,423750925,N,Y,37.7104471,-121.8649702
MLS Listing,,Single Family Residential,7052 N Mariposa Ln,Dublin,CA,94568,1299000,4,3.5,EMERALD VISTA,2166,1472,2013,65,600,153,Active,,,https://www.redfin.com/CA/Dublin/7052-N-Mariposa-Ln-94568/home/50262228,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41034337,N,Y,37.7171696,-121.9113313
MLS Listing,,Townhouse,9008 Craydon Cir,San Ramon,CA,94583,487500,2,1.0,SUNNY GLEN,780,1224,1963,92,625,533,Active,,,https://www.redfin.com/CA/San-Ramon/9008-Craydon-Cir-94583/home/945466,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41031878,N,Y,37.728179,-121.92424
MLS Listing,,Mobile/Manufactured Home,6700 Goodfellow Ave #11,Dublin,CA,94568,225000,3,2.0,Not Listed,1835,,,142,123,,Active,,,https://www.redfin.com/CA/Dublin/6700-Goodfellow-Ave-94568/unit-11/home/95474401,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41026898,N,Y,37.7197074,-121.8990612
MLS Listing,,Condo/Co-op,4016 Windsor Way,Dublin,CA,94568,1180000,3,3.5,WALLISRANCH,1962,,2017,163,601,390,Active,,,https://www.redfin.com/CA/Dublin/4016-Windsor-Way-94568/home/143832412,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41024824,N,Y,37.7353048,-121.8730681
MLS Listing,,Condo/Co-op,4585 Brannigan St,Dublin,CA,94568,1370000,4,2.5,Dublin,2250,,2004,407,609,250,Active,,,https://www.redfin.com/CA/Dublin/4585-Brannigan-St-94568/home/1237489,MetroList,222108736,N,Y,37.7094528,-121.8680617
New Construction Home,,Multi-Family (2-4 Unit),6456 Rosebay Ct,Dublin,CA,94568,1132263,4,3.5,Boulevard - Avalon,2254,,2023,2,502,,Active,,,https://www.redfin.com/CA/Dublin/6456-Rosebay-Ct-94568/home/187742133,NewHomeSource.com,2542928,N,Y,37.7110391,-121.9097504
New Construction Home,,Single Family Residential,6216 Sienna Ct,Dublin,CA,94568,1548880,4,4.0,Boulevard - Lombard,2466,,2023,2,628,,Active,,,https://www.redfin.com/CA/Dublin/6216-Sienna-Ct-94568/home/187742095,NewHomeSource.com,2542927,N,Y,37.7112079,-121.9035424
New Construction Home,,Single Family Residential,6189 Diamond Way,Dublin,CA,94568,1715400,6,5.0,Ivy Neighborhood at Boulevard,3300,,2023,3,520,,Active,,,https://www.redfin.com/CA/Dublin/6189-Diamond-Way-94568/home/187694599,NewHomeSource.com,2542262,N,Y,37.711291,-121.907127
New Construction Home,,Single Family Residential,5963 Silhouette Way,Dublin,CA,94568,1552880,4,4.0,Boulevard - Lombard,2466,,2023,5,630,,Active,,,https://www.redfin.com/CA/Dublin/5963-Silhouette-Way-94568/home/187661908,NewHomeSource.com,2540529,N,Y,37.711083,-121.903268
New Construction Home,,Multi-Family (2-4 Unit),6452 Rosebay Ct,Dublin,CA,94568,1130650,4,3.5,Boulevard - Avalon,2254,,2023,11,502,,Active,,,https://www.redfin.com/CA/Dublin/6452-Rosebay-Ct-94568/home/187592931,NewHomeSource.com,2536610,N,Y,37.7110399,-121.9098239
New Construction Home,,Multi-Family (2-4 Unit),6430 Rosebay Ct,Dublin,CA,94568,1291959,4,3.5,Boulevard - Avalon,2456,,2023,19,526,,Active,,,https://www.redfin.com/CA/Dublin/6430-Rosebay-Ct-94568/home/187432497,NewHomeSource.com,2530907,N,Y,37.7107916,-121.9095108
New Construction Home,,Multi-Family (2-4 Unit),6486 Rosebay Ct,Dublin,CA,94568,1129689,4,3.5,Boulevard - Avalon,2254,,2023,33,501,,Active,,,https://www.redfin.com/CA/Dublin/6486-Rosebay-Ct-94568/home/186506749,NewHomeSource.com,2511215,N,Y,37.711283,-121.9097464
New Construction Home,,Single Family Residential,5875 Silhouette Ct,Dublin,CA,94568,1548880,4,4.0,Boulevard - Lombard,2466,,2023,75,628,,Active,,,https://www.redfin.com/CA/Dublin/5875-Silhouette-Ct-94568/home/186132888,NewHomeSource.com,2491800,N,Y,37.711066,-121.901913
New Construction Plan,,Single Family Residential,Residence 2,Dublin,CA,94568,1715400,5,4.0,Ivy Neighborhood at Boulevard,2663,,,,644,,Active,,,https://www.redfin.com/CA/Dublin/Ivy-Neighborhood-at-Boulevard/Residence-2/home/180411734,NewHomeSource.com,Plan-242764772,N,Y,37.7086492,-121.8964572
New Construction Plan,,Single Family Residential,Residence 4C,Dublin,CA,94568,1669880,5,4.0,Boulevard - Lombard,2785,,,,600,,Active,,,https://www.redfin.com/CA/Dublin/Boulevard-Lombard/Residence-4C/home/186233071,NewHomeSource.com,Plan-242531477,N,Y,37.707,-121.8965
New Construction Plan,,Single Family Residential,Residence 3,Dublin,CA,94568,1355880,4,3.5,Boulevard - Venice,2773,,,,489,,Active,,,https://www.redfin.com/CA/Dublin/Boulevard-Venice/Residence-3/home/181006835,NewHomeSource.com,Plan-242010640,N,Y,37.7071,-121.8965
New Construction Plan,,Single Family Residential,Residence 1,Dublin,CA,94568,1288880,3,3.5,Boulevard - Venice,2106,,,,612,,Active,,,https://www.redfin.com/CA/Dublin/Boulevard-Venice/Residence-1/home/169838354,NewHomeSource.com,Plan-242010639,N,Y,37.707,-121.8965
New Construction Plan,,Single Family Residential,Residence 2C,Dublin,CA,94568,1349880,4,3.5,Boulevard - Venice,2316,,,,583,,Active,,,https://www.redfin.com/CA/Dublin/Boulevard-Venice/Residence-2C/home/185214799,NewHomeSource.com,Plan-242010638,N,Y,37.7071,-121.8965
New Construction Plan,,Single Family Residential,Residence 3Y,Dublin,CA,94568,1355880,4,3.5,Boulevard - Venice,2756,,,,492,,Active,,,https://www.redfin.com/CA/Dublin/Boulevard-Venice/Residence-3Y/home/186233669,NewHomeSource.com,Plan-242543474,N,Y,37.7071,-121.8965
