SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,16501 Skyline Blvd,Woodside,CA,94062,3488888,5,4.0,WOODSIDE,4760,242193,1990,82,733,,Active,,,https://www.redfin.com/CA/Woodside/16501-Skyline-Blvd-94062/home/1953288,MLSListings,ML81934019,N,Y,37.3897371,-122.2765098
MLS Listing,,Single Family Residential,1124 5th Ave,Redwood City,CA,94063,1825000,4,3.0,Redwood City,1830,6018,1936,94,997,,Active,October-1-2023 01:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Redwood-City/1124-5th-Ave-94063/home/2048744,San Francisco MLS,423752260,N,Y,37.4846618,-122.1963549
MLS Listing,,Single Family Residential,165 Arch St,Redwood City,CA,94062,2300000,4,0.5,REDWOOD CITY,1580,9750,1922,99,1456,,Active,,,https://www.redfin.com/CA/Redwood-City/165-Arch-St-94062/home/808306,MLSListings,ML81933044,N,Y,37.4874191,-122.2375035
MLS Listing,,Single Family Residential,255 Allen Rd,Woodside,CA,94062,2393000,4,3.0,WOODSIDE,2760,287931,1986,106,867,,Active,,,https://www.redfin.com/CA/Woodside/255-Allen-Rd-94062/home/1233080,MLSListings,ML81932013,N,Y,37.3884863,-122.2929012
MLS Listing,,Single Family Residential,1261 Dewey St,Redwood City,CA,94061,2850000,5,4.0,REDWOOD CITY,3714,8400,1951,108,767,,Active,,,https://www.redfin.com/CA/Redwood-City/1261-Dewey-St-94061/home/839963,MLSListings,ML81931739,N,Y,37.4625966,-122.2399036
MLS Listing,,Single Family Residential,3241 Hoover St,Redwood City,CA,94063,2225000,3,2.5,REDWOOD CITY,1792,6000,1936,113,1242,,Active,October-1-2023 11:00 AM,October-1-2023 01:00 PM,https://www.redfin.com/CA/Redwood-City/3241-Hoover-St-94063/home/2021964,MLSListings,ML81931318,N,Y,37.4853045,-122.194965
MLS Listing,,Other,206 Sequoia Ave,Redwood City,CA,94061,3995000,,,REDWOOD CITY,,19401,,113,,,Active,,,https://www.redfin.com/CA/Redwood-City/206-Sequoia-Ave-94061/home/885105,MLSListings,ML81931312,N,Y,37.4544774,-122.2276528
MLS Listing,,Single Family Residential,16351 Skyline Blvd,Woodside,CA,94062,14995000,6,7.0,WOODSIDE,14270,774932,1994,117,1051,,Active,,,https://www.redfin.com/CA/Woodside/16351-Skyline-Blvd-94062/home/1463393,MLSListings,ML81922754,N,Y,37.3939986,-122.2846905
MLS Listing,,Single Family Residential,490 Las Pulgas Dr,Woodside,CA,94062,14900000,4,7.0,WOODSIDE,10504,231739,2014,117,1419,,Active,,,https://www.redfin.com/CA/Woodside/490-Las-Pulgas-Dr-94062/home/28919447,MLSListings,ML81930664,N,Y,37.450498,-122.252053
MLS Listing,,Vacant Land,0 Huckleberry Ave,Redwood City,CA,94062,140000,,,REDWOOD,7500,7500,,128,19,,Active,,,https://www.redfin.com/CA/Redwood-City/Huckleberry-AVE-Unknown/home/185526015,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41028366,N,Y,37.435185,-122.331187
MLS Listing,,Vacant Land,0 Elk Tree Road/Skyline Dr,Woodside,CA,94062,350000,,,WOODSIDE,,23000,,130,,,Active,,,https://www.redfin.com/CA/Redwood-City/0-Elk-Tree-Rd-94062/home/185505232,MLSListings,ML81929304,N,Y,37.377566,-122.262697
MLS Listing,,Single Family Residential,445 2nd Ave,Redwood City,CA,94063,998000,4,1.0,REDWOOD CITY,1490,4000,1935,143,670,,Active,,,https://www.redfin.com/CA/Redwood-City/445-2nd-Ave-94063/home/845493,MLSListings,ML81927558,N,Y,37.4747287,-122.2068624
