SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,HAS_GARAGE,FLOORING_FEATURES,UTILITIES,HEATING_FEATURES,COOLING_FEATURES,ELEMENTARY_SCHOOL_RATING,MIDDLE_SCHOOL_RATING,HIGH_SCHOOL_RATING,BUYER_AGENCY_COMPENSATION,PRICE_PR_SQFT,REDFIN_ESTIMATE,EST_MONTHLY_PAY,Bike Score,Bike Score_type,Walk Score,Walk Score_type,Transit Score,Transit Score_type,Flood Factor,Fire Factor,Heat Factor,Wind Factor,OVERALL_NEARBY_PLACES,PRICE_HISTORY1_EVENT_DATE,PRICE_HISTORY1_EVENT_TYPE,PRICE_HISTORY1_PRICE,PRICE_HISTORY2_EVENT_DATE,PRICE_HISTORY2_EVENT_TYPE,PRICE_HISTORY2_PRICE,PRICE_HISTORY3_EVENT_DATE,PRICE_HISTORY3_EVENT_TYPE,PRICE_HISTORY3_PRICE,PRICE_HISTORY4_EVENT_DATE,PRICE_HISTORY4_EVENT_TYPE,PRICE_HISTORY4_PRICE,url,NUM_STORIES,PRICE_HISTORY5_EVENT_DATE,PRICE_HISTORY5_EVENT_TYPE,PRICE_HISTORY5_PRICE,PRICE_HISTORY6_EVENT_DATE,PRICE_HISTORY6_EVENT_TYPE,PRICE_HISTORY6_PRICE,PRICE_HISTORY7_EVENT_DATE,PRICE_HISTORY7_EVENT_TYPE,PRICE_HISTORY7_PRICE,PARK_DESCRIPTION,DINNING_DESC,FEES_INCLUDE,HOA_FEE_FREQ,HOA_NAME,LAUNDARY_FEATURES,BATH_DESCRIPTION,PRICE_HISTORY8_EVENT_DATE,PRICE_HISTORY8_EVENT_TYPE,PRICE_HISTORY8_PRICE,PRICE_HISTORY9_EVENT_DATE,PRICE_HISTORY9_EVENT_TYPE,PRICE_HISTORY9_PRICE,PRICE_HISTORY10_EVENT_DATE,PRICE_HISTORY10_EVENT_TYPE,PRICE_HISTORY10_PRICE
MLS Listing,,Single Family Residential,3212 Claudia,Concord,CA,94519,725000,3.0,2.0,HOLBROOK HEIGHTS,1172,6120.0,1954.0,34,619,27.0,Active,October-1-2023 11:00 AM,October-1-2023 01:00 PM,https://www.redfin.com/CA/Concord/3212-Claudia-Dr-94519/home/749809,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036955,N,Y,37.990013,-122.0327149,2.0,"Tile, Vinyl, Carpet",,"Forced Air, Fireplace(s)","Ceiling Fan(s), Central Air",4,3,2,2.5,619.0,726963.0,5153.0,60,Bikeable,69,Somewhat walkable,26,Some transit,Minimal,Minimal,Major,Minimal,"Places1 grocery, 22 restaurants, 5 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 27, 28, 310, 311, 314, 315, 320, 611, 612, 613, 615, 616, 91X, 99X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Sep 26, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41036955",725000.0,"Sep 19, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41036955",775000.0,"Sep 7, 2023","Relisted (Back On Market)bridgeMLS, Bay East AOR, or Contra Costa AOR #41036955",NA,"Sep 4, 2023","Pending (Pending - Show for Backups)bridgeMLS, Bay East AOR, or Contra Costa AOR #41036955",NA,https://www.redfin.com/CA/Concord/3212-Claudia-Dr-94519/home/749809,,"Aug 24, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41036955",785000.0,"Apr 7, 2022","PendingbridgeMLS, Bay East AOR, or Contra Costa AOR #40986914",NA,"Mar 31, 2022","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #40986914",750000.0,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,1219 Illinois Ct,Concord,CA,94521,1035000,5.0,3.0,CLAY. VLY HIGHL.,2257,7000.0,1969.0,36,459,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Concord/1219-Illinois-Ct-94521/home/1101154,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037245,N,Y,37.9421713,-121.9586426,2.0,Hardwood Flrs Throughout,,Forced Air,Central Air,7,5,7,2.5,459.0,,7318.0,27,Somewhat bikeable,46,Car-dependent,28,Some transit,Minimal,Major,Moderate,Minimal,"Places5 groceries, 25 restaurants, 2 parksTransit10, 15, 310, 315, 612, 615, 93X","Sep 28, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41037245",1035000.0,"Aug 25, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41037245",1100000.0,"Jun 15, 2018","PendingbridgeMLS, Bay East AOR, or Contra Costa AOR #40825117",NA,"Jun 7, 2018","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #40825117",710000.0,https://www.redfin.com/CA/Concord/1219-Illinois-Ct-94521/home/1101154,,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Townhouse,2161 Northwood Cir Unit C,Concord,CA,94520,440000,2.0,1.5,Concord,1000,484.0,1979.0,36,440,530.0,Active,,,https://www.redfin.com/CA/Concord/2161-Northwood-Cir-94520/unit-C/home/991174,BAREIS,323900956,N,Y,37.9986501,-122.0410164,,,Cable Available,Central,"Ceiling Fan(s), Central",2,3,2,,440.0,443910.0,3641.0,49,Somewhat bikeable,58,Somewhat walkable,24,Minimal transit,Severe,Extreme,Moderate,Minimal,"Places2 groceries, 16 restaurants, 5 parksTransit11, 14, 15, 16, 17, 19, 20, 201, 27, 28, 311, 315, 320, 611, 615, 91X, 99X, Yellow-N, Yellow-S","Aug 25, 2023",Listed (Active)BAREIS #323900956,440000.0,"Jul 14, 2023",,NA,"May 29, 2023",,NA,"May 17, 2023",,NA,https://www.redfin.com/CA/Concord/2161-Northwood-Cir-94520/unit-C/home/991174,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,1479 Cape Cod Way,Concord,CA,94521,740000,4.0,2.0,Not Listed,1160,5500.0,1953.0,36,638,,Active,,,https://www.redfin.com/CA/Concord/1479-Cape-Cod-Way-94521/home/753056,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037227,N,Y,37.9659917,-121.9980411,1.0,"Hardwood, Laminate",,Forced Air,Central Air,5,3,5,2.5,638.0,831000.0,5232.0,59,Bikeable,73,Very walkable,31,Some transit,Minimal,Moderate,Moderate,Minimal,"Places3 groceries, 21 restaurants, 3 parksTransit10, 14, 15, 16, 17, 19, 20, 201, 28, 310, 314, 315, 320, 612, 615, 616, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Sep 16, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41037227",740000.0,"Aug 25, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41037227",750000.0,"Jun 19, 2020","PendingbridgeMLS, Bay East AOR, or Contra Costa AOR #40906591",NA,"May 29, 2020","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #40906591",625000.0,https://www.redfin.com/CA/Concord/1479-Cape-Cod-Way-94521/home/753056,,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,5486 Los Gatos Ct,Concord,CA,94521,775000,3.0,2.0,Concord,1420,6000.0,1973.0,36,546,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Concord/5486-Los-Gatos-Ct-94521/home/712966,San Francisco MLS,423900248,N,Y,37.953103,-121.9503995,,,,,,6,6,7,,546.0,775339.0,5480.0,49,Somewhat bikeable,63,Somewhat walkable,28,Some transit,Minimal,Major,Moderate,Minimal,"Places5 groceries, 24 restaurants, 2 parksTransit10, 15, 201, 310, 315, 380, 387, 388, 389, 390, 392, 394, 396, 612, 615, 93X","Aug 24, 2023",Listed (Active)San Francisco MLS #423900248,775000.0,,,,,,,,,,https://www.redfin.com/CA/Concord/5486-Los-Gatos-Ct-94521/home/712966,,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,2090 Fox Way,Concord,CA,94518,859000,4.0,2.0,Concord,1704,7031.0,1968.0,36,504,,Active,,,https://www.redfin.com/CA/Concord/2090-Fox-Way-94518/home/1231437,BAREIS,323900066,N,Y,37.9506803,-122.0340673,,,,,,3,2,3,,515.0,876943.0,,49,Somewhat bikeable,61,Somewhat walkable,30,Some transit,Major,Minimal,Moderate,Minimal,"Places10 groceries, 30 restaurants, 1 parkTransit11, 14, 15, 16, 19, 20, 28, 311, 314, 320, 611, 613, 616, 619, 7, 9, 91X","Sep 27, 2023",Relisted (Active)BAREIS #323900066,NA,"Aug 23, 2023",,NA,"Aug 25, 2023",DelistedBAREIS #323043832,NA,"Jul 27, 2023",Relisted (Active)BAREIS #323043832,NA,https://www.redfin.com/CA/Concord/2090-Fox-Way-94518/home/1231437,1.0,"Jul 24, 2023",Contingent (Contingent (Show))BAREIS #323043832,NA,"Jul 9, 2023",,NA,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,1461 Cape Cod Way,Concord,CA,94521,784950,4.0,2.0,CANTERBURY VILLA,1160,5500.0,1953.0,37,677,,Active,,,https://www.redfin.com/CA/Concord/1461-Cape-Cod-Way-94521/home/753069,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036186,N,Y,37.9655494,-121.9982575,2.0,"Laminate, Vinyl",,"Electric, MultiUnits","Central Air, Multi Units",5,3,5,2.5,677.0,863508.0,5550.0,57,Bikeable,76,Very walkable,31,Some transit,Minimal,Moderate,Moderate,Minimal,"Places3 groceries, 21 restaurants, 3 parksTransit10, 14, 15, 16, 17, 19, 20, 201, 28, 310, 314, 315, 320, 612, 615, 616, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Sep 14, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41036186",784950.0,"Aug 24, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41036186",799000.0,"Aug 4, 2022","Pending (Pending - Show for Backups)bridgeMLS, Bay East AOR, or Contra Costa AOR #41002612",NA,"Jul 22, 2022","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41002612",799900.0,https://www.redfin.com/CA/Concord/1461-Cape-Cod-Way-94521/home/753069,,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,2831 Minert Rd,Concord,CA,94518,979000,4.0,2.0,VISTA DIABLO,1694,6000.0,1967.0,38,578,,Active,,,https://www.redfin.com/CA/Concord/2831-Minert-Rd-94518/home/748954,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036690,N,Y,37.9490357,-122.0223419,1.0,"Hardwood, Tile, Carpet",,Forced Air,"Ceiling Fan(s), Central Air",4,2,3,2.5,578.0,978742.0,7009.0,48,Somewhat bikeable,30,Car-dependent,25,Some transit,Minor,Minor,Moderate,Minimal,"Places5 groceries, 16 restaurants, 5 parksTransit1, 10, 11, 14, 15, 16, 310, 311, 314, 611, 612, 613, 616, 619, 7, 92X, 93X","Sep 21, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41036690",979000.0,"Sep 1, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41036690",999000.0,"Aug 31, 2023","DelistedbridgeMLS, Bay East AOR, or Contra Costa AOR #41036690",NA,"Aug 22, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41036690",999000.0,https://www.redfin.com/CA/Concord/2831-Minert-Rd-94518/home/748954,,"Mar 28, 2019","PendingbridgeMLS, Bay East AOR, or Contra Costa AOR #40857809",NA,"Mar 21, 2019","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #40857809",725000.0,,,,,,,,,,,,,,,,,,,
MLS Listing,,Mobile/Manufactured Home,2 Terrace Dr,Concord,CA,94518,200000,2.0,1.0,CONCORD MOBILE HOME PARK,1196,,,39,167,,Active,,,https://www.redfin.com/CA/Concord/2-Terrace-Dr-94518/home/186999415,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036866,N,Y,37.9580082,-122.0239648,,"Carpet, Wood",,Forced Air,Evaporative Cooling,4,2,3,2.5,167.0,194510.0,1414.0,58,Bikeable,10,Car-dependent,26,Some transit,Minimal,Moderate,Moderate,Minimal,"Places7 groceries, 17 restaurants, 10 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 28, 310, 311, 314, 315, 320, 611, 612, 613, 615, 616, 619, 91X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Aug 22, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41036866",200000.0,,,,,,,,,,https://www.redfin.com/CA/Concord/2-Terrace-Dr-94518/home/186999415,,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,5503 Morengo Ct,Concord,CA,94521,1188800,4.0,2.5,CONCORD,2331,8075.0,1985.0,39,510,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Concord/5503-Morengo-Ct-94521/home/1822333,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036017,N,Y,37.9395349,-121.9609532,2.0,"Laminate, Tile",,Forced Air,"Ceiling Fan(s), Central Air",7,5,7,2.5,510.0,1203374.0,8406.0,14,Somewhat bikeable,17,Car-dependent,25,Some transit,Minimal,Major,Moderate,Minimal,"Places5 groceries, 25 restaurants, 2 parksTransit1, 10, 15, 310, 315, 612, 615, 7, 93X","Sep 27, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41036017",1188800.0,"Aug 22, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41036017",1279000.0,"Jul 3, 2017","PendingbridgeMLS, Bay East AOR, or Contra Costa AOR #40782885",NA,"Jun 19, 2017","ContingentbridgeMLS, Bay East AOR, or Contra Costa AOR #40782885",NA,https://www.redfin.com/CA/Concord/5503-Morengo-Ct-94521/home/1822333,,"May 25, 2017","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #40782885",795000.0,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Condo/Co-op,2115 Northwood Cir Unit F,Concord,CA,94520,288000,1.0,1.0,NORTHWOOD,652,,1979.0,39,442,475.0,Active,,,https://www.redfin.com/CA/Concord/2115-Northwood-Cir-94520/unit-F/home/1706135,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41031290,N,Y,37.998642,-122.0413494,,"Vinyl, Carpet",,Central,Wall/Window Unit(s),2,3,2,2.5,442.0,285766.0,2511.0,49,Somewhat bikeable,58,Somewhat walkable,24,Minimal transit,Severe,Extreme,Moderate,Minimal,"Places2 groceries, 16 restaurants, 5 parksTransit11, 15, 17, 19, 20, 201, 27, 28, 311, 315, 320, 611, 615, 91X, 99X, Yellow-N, Yellow-S","Sep 30, 2023","Relisted (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41031290",NA,"Aug 18, 2023","DelistedbridgeMLS, Bay East AOR, or Contra Costa AOR #41031290",NA,"Aug 2, 2023","PendingbridgeMLS, Bay East AOR, or Contra Costa AOR #41031290",NA,"Jul 24, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41031290",288000.0,https://www.redfin.com/CA/Concord/2115-Northwood-Cir-94520/unit-F/home/1706135,,"Jun 24, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41031290",295000.0,"Oct 14, 2020","PendingbridgeMLS, Bay East AOR, or Contra Costa AOR #40920154",NA,"Oct 8, 2020","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #40920154",238888.0,,,,,,,,"Sep 23, 2020","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #40920154",239888.0,"Sep 9, 2020","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #40920154",249950.0,,,
MLS Listing,,Multi-Family (5+ Unit),2065 Riley,Concord,CA,94520,2700000,,,Concord,6170,11456.0,1986.0,39,438,,Active,,,https://www.redfin.com/CA/Concord/2065-Riley-Ct-94520/home/1181460,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41031462,N,Y,37.961475,-122.0406551,,"Hardwood, Laminate, Linoleum","Other Water/Sewer, All Public Utilities, Individual Electric Meter, Individual Gas Meter",,Wall/Window Unit(s),2,2,2,2.5,438.0,,19091.0,62,Bikeable,62,Somewhat walkable,32,Some transit,Moderate,Minimal,Moderate,Minimal,"Places13 groceries, 31 restaurants, 2 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 28, 310, 311, 314, 315, 320, 611, 612, 613, 615, 616, 619, 9, 91X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Sep 6, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41031462",2700000.0,"Jun 27, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41031462",2800000.0,,,,,,,https://www.redfin.com/CA/Concord/2065-Riley-Ct-94520/home/1181460,,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Multi-Family (5+ Unit),1369 C Del Rio Cir,Concord,CA,94518,4900000,,,Concord,8777,,1969.0,39,558,,Active,,,https://www.redfin.com/CA/Concord/1369-Del-Rio-Cir-94518/unit-C/home/1482314,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41023258,N,Y,37.9469897,-122.0479879,,"Vinyl, Carpet, Wood",,"Forced Air, Natural Gas",Central Air,2,2,3,2.5,558.0,,34646.0,64,Bikeable,49,Car-dependent,33,Some transit,Major,Minimal,Moderate,Minimal,"Places8 groceries, 32 restaurants, 1 parkTransit11, 14, 15, 16, 18, 311, 314, 316, 611, 613, 616, 619, 7, 9","Apr 4, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41023258",4900000.0,,,,,,,,,,https://www.redfin.com/CA/Concord/1369-Del-Rio-Cir-94518/unit-C/home/1482314,,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Townhouse,5283 Grasswood Ct,Concord,CA,94521,665000,2.0,2.0,,930,3675.0,1985.0,44,715,,Active,,,https://www.redfin.com/CA/Concord/5283-Grasswood-Ct-94521/home/896059,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036373,N,Y,37.9426999,-121.9668272,2.0,"Laminate, Linoleum, Carpet",,Forced Air,Central Air,7,5,7,2.5,715.0,655418.0,4761.0,12,Somewhat bikeable,32,Car-dependent,27,Some transit,Minimal,Major,Moderate,Minimal,"Places4 groceries, 25 restaurants, 2 parksTransit10, 15, 310, 315, 612, 615, 93X","Sep 20, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41036373",665000.0,"Aug 17, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41036373",675000.0,"Oct 10, 2000","DelistedbridgeMLS, Bay East AOR, or Contra Costa AOR #11069139",NA,"Oct 5, 2000","ListedbridgeMLS, Bay East AOR, or Contra Costa AOR #11069139",239900.0,https://www.redfin.com/CA/Concord/5283-Grasswood-Ct-94521/home/896059,,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,3563 Hillsborough Dr,Concord,CA,94520,849000,3.0,2.0,EAST SUN TERRRAC,1707,6300.0,1960.0,44,497,,Active,September-30-2023 12:00 PM,September-30-2023 03:00 PM,https://www.redfin.com/CA/Concord/3563-Hillsborough-Dr-94520/home/1966816,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036175,N,Y,38.0007795,-122.0335122,2.0,"Hardwood Flrs Throughout, Tile",All Public Utilities,Forced Air,Central Air,2,3,2,2.5,497.0,838985.0,6078.0,42,Somewhat bikeable,44,Car-dependent,43,Some transit,Minimal,Extreme,Major,Minimal,"Places3 groceries, 17 restaurants, 6 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 27, 28, 310, 311, 314, 315, 320, 611, 612, 615, 91X, 99X, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Sep 26, 2023","Relisted (Back On Market)bridgeMLS, Bay East AOR, or Contra Costa AOR #41036175",NA,"Sep 25, 2023","Pending (Pending - Show for Backups)bridgeMLS, Bay East AOR, or Contra Costa AOR #41036175",NA,"Aug 25, 2023","ContingentbridgeMLS, Bay East AOR, or Contra Costa AOR #41036175",NA,"Aug 16, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41036175",849000.0,https://www.redfin.com/CA/Concord/3563-Hillsborough-Dr-94520/home/1966816,,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,,Concord,CA,94518,690000,4.0,2.0,,1491,6086.0,1954.0,47,463,,Active,,,https://www.redfin.com/CA/Concord/Undisclosed-address-94518/home/95952245,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41035987,N,Y,37.9667524,-122.0250087,,Tile,,Forced Air,Central Air,5,3,2,2.5,463.0,686872.0,4879.0,41,Somewhat bikeable,42,Car-dependent,52,Good transit,Moderate,Minor,Moderate,Minimal,"Places6 groceries, 15 restaurants, 8 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 28, 310, 311, 314, 315, 320, 611, 612, 613, 615, 616, 619, 91X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Aug 14, 2023","Listed (Active-REO)bridgeMLS, Bay East AOR, or Contra Costa AOR #41035987",690000.0,,,,,,,,,,https://www.redfin.com/CA/Concord/Undisclosed-address-94518/home/95952245,,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,1711 Berrywood Dr,Concord,CA,94521,1289000,4.0,3.0,,2150,11500.0,2023.0,47,600,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Concord/1711-Berrywood-Dr-94521/home/181271730,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41033231,N,Y,37.9658176,-121.9723277,2.0,"Hardwood, Tile, Carpet",,"Forced Air, Fireplace(s)",Central Air,6,5,7,3.0,600.0,1268316.0,9114.0,42,Somewhat bikeable,17,Car-dependent,24,Minimal transit,Major,NA,Moderate,Minimal,"Places2 groceries, 30 restaurants, 4 parksTransit10, 15, 310, 315, 612, 615, 93X","Oct 2, 2023","PendingbridgeMLS, Bay East AOR, or Contra Costa AOR #41033231",NA,"Sep 12, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41033231",1289000.0,"Sep 9, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41033231",1398000.0,"Aug 14, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41033231",1469000.0,https://www.redfin.com/CA/Concord/1711-Berrywood-Dr-94521/home/181271730,,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,5592 Yosemite Ct,Clayton,CA,94517,899900,5.0,3.0,CLAYTON COUNTRY,1984,10160.0,1961.0,50,454,,Active,,,https://www.redfin.com/CA/Clayton/5592-Yosemite-Ct-94517/home/726818,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41035750,N,Y,37.9415012,-121.9501844,,"Tile, Carpet",,Forced Air,,7,6,7,2.5,454.0,908605.0,6363.0,27,Somewhat bikeable,29,Car-dependent,27,Some transit,Minimal,Major,Moderate,Minimal,"Places6 groceries, 24 restaurants, 3 parksTransit10, 15, 310, 315, 612, 615, 93X","Sep 22, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41035750",899900.0,"Aug 11, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41035750",989900.0,,,,,,,https://www.redfin.com/CA/Clayton/5592-Yosemite-Ct-94517/home/726818,,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,4048 Kimberly Pl,Concord,CA,94521,789000,3.0,2.0,Concord,1244,6721.0,1952.0,50,634,,Active,,,https://www.redfin.com/CA/Concord/4048-Kimberly-Pl-94521/home/1481945,MetroList,223075867,N,Y,37.9604169,-122.004601,2.0,"Tile, Wood",Natural Gas Connected,"Central, Gas","Ceiling Fan(s), Central",5,3,5,,634.0,781198.0,5579.0,40,Somewhat bikeable,35,Car-dependent,28,Some transit,Minimal,Minor,Moderate,Minimal,"Places4 groceries, 20 restaurants, 4 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 28, 310, 311, 314, 315, 320, 611, 612, 613, 615, 616, 91X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Dec 22, 2008","Price Changed (Sold)bridgeMLS, Bay East AOR, or Contra Costa AOR #40376817",325000.0,"Nov 18, 2008","DelistedbridgeMLS, Bay East AOR, or Contra Costa AOR #40376817",NA,"Oct 21, 2008","ListedbridgeMLS, Bay East AOR, or Contra Costa AOR #40376817",335000.0,,,,https://www.redfin.com/CA/Concord/4048-Kimberly-Pl-94521/home/1481945,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
MLS Listing,,Single Family Residential,108 Wellington Ave,Concord,CA,94520,639000,3.0,1.0,CLYDE,1053,5200.0,1960.0,51,607,,Active,,,https://www.redfin.com/CA/Concord/108-Wellington-Ave-94520/home/1509021,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41035667,N,Y,38.0233811,-122.0270734,2.0,"Hardwood, Laminate","All Public Utilities, Internet Available",Central,"Ceiling Fan(s), Wall/Window Unit(s)",2,6,2,2.0,597.0,651333.0,4447.0,15,Somewhat bikeable,18,Car-dependent,,,Minimal,Moderate,Major,Minimal,"Places3 groceries, 20 restaurants, 6 parksTransit11, 15, 17, 19, 20, 201, 27, 28, 311, 315, 320, 396, 611, 615, 91X, 99X, Yellow-N, Yellow-S","Oct 2, 2023",Price ChangedGEMLS #202306397,629000.0,"Aug 29, 2023",Price ChangedGEMLS #202306397,639000.0,"Jul 31, 2023",Listed (Active)GEMLS #202306397,640000.0,"Oct 2, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41035667",629000.0,https://www.redfin.com/CA/Concord/108-Wellington-Ave-94520/home/1509021,,"Aug 21, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41035667",639000.0,"Aug 10, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41035667",640000.0,,,,,,,,,,,,,,,,,,,
